"COG-ID","date"
"QEUH-3E28D40",2022.3780821917808
"QEUH-3E29B63",2022.3835616438357
"QEUH-3E29CF7",2022.386301369863
"QEUH-3E2A555",2022.386301369863
"QEUH-3DBA51F",2022.309589041096
"QEUH-3DBF538",2022.3123287671233
"QEUH-3DD34AA",2022.3150684931506
"QEUH-3DD36C2",2022.3123287671233
"QEUH-3E2AB53",2022.386301369863
"QEUH-3E2AED2",2022.386301369863
"QEUH-3E2AFEE",2022.3890410958904
"QEUH-3E2D3C1",2022.3917808219178
"QEUH-3E2D3FE",2022.3890410958904
"QEUH-3E2D482",2022.3917808219178
"QEUH-3E2D491",2022.3890410958904
"QEUH-3E2DFDC",2022.3890410958904
"QEUH-3E2FF34",2022.3945205479451
"QEUH-3E2FF52",2022.3945205479451
"QEUH-3E300F1",2022.3945205479451
"QEUH-3E30185",2022.3972602739725
"QEUH-3E308F9",2022.3945205479451
"QEUH-3E30B87",2022.3890410958904
"QEUH-3E33753",2022.3972602739725
"QEUH-3E33771",2022.3945205479451
"QEUH-3E337BD",2022.3917808219178
"QEUH-3E3389C",2022.4
"QEUH-3E33AB4",2022.3945205479451
"QEUH-3E341CD",2022.4
"QEUH-3E34C53",2022.3972602739725
"QEUH-3E35092",2022.4
"QEUH-3E350A1",2022.4027397260274
"QEUH-3E35241",2022.3972602739725
"QEUH-3E361E9",2022.4027397260274
"QEUH-3E364A4",2022.4054794520548
"QEUH-3E3694B",2022.4
"QEUH-3E36996",2022.4027397260274
"QEUH-3D98E94",2022.295890410959
"QEUH-3D98EB2",2022.295890410959
